61.27374	6715444	0.00006
61.27386	3687731	0.00006
61.59639	2406430	0.00004
61.59648	27351070	0.00007
61.59661	7989790	0.00006
61.59673	2432414	0.00008
61.69443	1764247	0.00007
61.69449	2932759	0.00008
61.69457	1410711	0.00004
61.83512	1497359	0.00009
61.94141	1364617	0.00007
61.98653	1500806	0.00008
61.98826	7764998	0.00007
61.98832	9268742	0.00009
62.04336	2376963	0.00008
62.05247	2738562	0.00007
62.23462	2907129	0.00003
62.23469	22388728	0.00006
62.23475	27172856	0.00007
62.24657	1359352	0.00006
62.24664	1675128	0.00005
62.24674	2235960	0.00008
62.24694	1528312	0.00009
62.24726	2498552	0.00009
62.24736	1754456	0.00011
62.24755	1997752	0.00010
62.24776	1449336	0.00006
62.24785	2080248	0.00006
62.24793	1451384	0.00005
62.24803	1352952	0.00006
62.24821	1934584	0.00005
62.24827	1579256	0.00004
62.24834	1434232	0.00005
62.24846	1360824	0.00012
62.24866	1403960	0.00010
62.24882	1868024	0.00007
62.24904	1729784	0.00005
62.24944	1648184	0.00007
62.24989	1961528	0.00008
62.34822	1740723	0.00007
62.34835	1576947	0.00013
62.36636	1501618	0.00007
62.36644	1343474	0.00006
62.43545	3144175	0.00007
62.50033	2400748	0.00004
62.50041	25944044	0.00007
62.50053	7805420	0.00006
62.50066	2192812	0.00009
62.63414	7585766	0.00007
62.72344	2935651	0.00008
62.94812	5686746	0.00007
62.94836	62529500	0.00007
62.94844	18169818	0.00003
62.94849	18051034	0.00007
62.94856	7554522	0.00011
63.03730	18461656	0.00007
63.17132	19632084	0.00007
63.17145	6596051	0.00006
63.27745	1979600	0.00004
63.27753	9094608	0.00007
63.27766	5081040	0.00007
63.30475	2331600	0.00003
63.30483	15080399	0.00007
63.30496	7744976	0.00006
63.35183	1356526	0.00007
63.35189	1757774	0.00007
63.51618	1686219	0.00007
63.51644	2083915	0.00009
63.51681	2454731	0.00010
63.51725	2837451	0.00011
63.51734	1664906	0.00007
63.51767	2065610	0.00007
63.51802	2022474	0.00006
63.51813	2819915	0.00008
63.51825	1702410	0.00009
63.51874	1641418	0.00006
63.51887	2142731	0.00012
63.51907	1707658	0.00008
63.51960	2037322	0.00006
63.52015	1770314	0.00007
63.52027	1678410	0.00010
63.52046	2962122	0.00008
63.55566	1662666	0.00008
63.80847	12063174	0.00007
63.80858	6629318	0.00007
63.80872	63700932	0.00007
63.80884	39043012	0.00007
63.80893	5985222	0.00004
63.80898	5025222	0.00005
64.05947	1740995	0.00004
64.05960	5934531	0.00010
64.05968	3132355	0.00007
64.05974	3379139	0.00008
64.37761	1342274	0.00007
64.64125	1623492	0.00002
64.64132	10638276	0.00007
64.64140	11547588	0.00007
64.83565	1531782	0.00009
64.83990	1340678	0.00007
64.83998	1500230	0.00005
64.84046	1996614	0.00008
64.84071	1724998	0.00008
64.84090	1693574	0.00012
64.84101	2309958	0.00007
64.84112	1773638	0.00008
64.84124	1480518	0.00006
64.84135	2453062	0.00007
64.84175	1960390	0.00007
64.84184	1885510	0.00006
64.84231	1785798	0.00010
64.84260	1586662	0.00012
64.84309	1422342	0.00008
64.84340	1398822	0.00015
64.87481	1477831	0.00010
65.03778	3168202	0.00003
65.03786	19086282	0.00007
65.03792	22394826	0.00009
65.03799	3548618	0.00005
65.15176	10321356	0.00008
65.15190	3679948	0.00007
65.23869	2127823	0.00007
65.43719	2084308	0.00003
65.43724	3129301	0.00004
65.43731	20209620	0.00006
65.43739	22245332	0.00006
65.43745	5793237	0.00006
65.43751	2395093	0.00004
65.47448	1956438	0.00007
65.59391	1403226	0.00011
65.61012	5514203	0.00010
65.61979	6800347	0.00008
65.63796	1679580	0.00005
65.69439	1383390	0.00006
65.76869	1556449	0.00009
66.03481	12368877	0.00009
66.03495	3617005	0.00007
66.21913	1566839	0.00010
66.22047	1430647	0.00009
66.22057	1913975	0.00010
66.22083	1532919	0.00007
66.22094	1986039	0.00007
66.22114	1398775	0.00005
66.22136	1398071	0.00007
66.22144	2235000	0.00011
66.22160	1633783	0.00009
66.22168	1559799	0.00009
66.22232	2592888	0.00012
66.22260	1625976	0.00008
66.22272	2024536	0.00017
66.22283	2354168	0.00010
66.22330	1638264	0.00011
66.22392	1764472	0.00007
66.28743	1536251	0.00006
66.28751	6004219	0.00007
66.28758	8392699	0.00007
66.28765	4483067	0.00004
66.28772	5291515	0.00007
66.36627	1590272	0.00005
66.36638	3369984	0.00005
66.36653	2895872	0.00006
66.39074	1406338	0.00009
66.41625	2536451	0.00008
66.41638	2674179	0.00007
66.43261	1832196	0.00006
66.68330	1541717	0.00009
66.78623	1432733	0.00008
66.80874	1480511	0.00011
66.81429	4845087	0.00008
66.82927	1336352	0.00007
66.91384	1409575	0.00009
66.99138	1383149	0.00010
67.01878	2061487	0.00006
67.01885	9723439	0.00010
67.31275	2262729	0.00008
67.31288	1982665	0.00009
67.37038	1697871	0.00004
67.37043	2726991	0.00005
67.37058	6011983	0.00006
67.37075	1341263	0.00005
67.65865	1628652	0.00008
67.65880	1397996	0.00008
67.65892	1464812	0.00014
67.65926	2212460	0.00009
67.65946	1353708	0.00010
67.65956	1554796	0.00011
67.65972	1971052	0.00008
67.66024	1360492	0.00006
67.66033	1385260	0.00010
67.66052	1749996	0.00010
67.66063	1681004	0.00008
67.66074	1623212	0.00010
67.66142	1360748	0.00007
67.66172	2096236	0.00010
67.66184	1786732	0.00009
67.69463	2346096	0.00004
67.69469	4556912	0.00003
67.69484	16836720	0.00008
67.69496	1939056	0.00006
67.84115	42082432	0.00009
68.02265	1675413	0.00004
68.02281	6107285	0.00005
68.45591	1775884	0.00010
68.46544	1377997	0.00008
68.69466	1629037	0.00011
68.70553	2661999	0.00010
69.03448	4968481	0.00014
69.14950	45252916	0.00009
69.14966	13691187	0.00008
69.14982	3710003	0.00009
69.16316	1457717	0.00011
69.16335	2661429	0.00011
69.16364	2584757	0.00012
69.16378	1670965	0.00006
69.16390	2194613	0.00013
69.16416	1745077	0.00008
69.16433	1415541	0.00010
69.16460	1432501	0.00007
69.16469	2167605	0.00012
69.16494	2035765	0.00009
69.16520	2413557	0.00012
69.16545	1620789	0.00006
69.16554	1412917	0.00005
69.16564	1724085	0.00012
69.16615	2142262	0.00010
69.16646	1551286	0.00015
69.16789	1498230	0.00011
