# Run Date: 2025-06-09 20:13:37
# Command: mimi_kegg_extract -l 40 -u 1000 -o data/processed/kegg_compounds_40_1000Da_v3.tsv
# Number ofcompounds: 16089     
#
# compound         KEGG Compound Database
# cpd              Release 114.0+/06-09, Jun 25
#                  Kanehisa Laboratories
# 
# Mass range: 40.0-1000.0 Da
#
CF	ID	Name
C12H21N3O7S	C14875	S-(2-Hydroxyethyl)glutathione
C29H44O11	C08878	Sarmentoloside
C44H70O8	C21275	Mycolactone C
C2H3ClO	C06754	Chloroacetaldehyde
C16H12O3	C20872	3'-Methoxyflavone
C16H21NO6	C08468	Acremoauxin A
C12H8N2	C21476	Phenazine
C4H9Cl2N	C16552	Nornitrogen mustard
C27H45NO3	C17881	Zhebeinine
C12H22N4O11P2	C03486	CDP-N-methylethanolamine
C24H22O11	C12380	Tetracenomycin X
C20H32N6O12S2	C00127	Glutathione disulfide
C16H24O8	C11653	Iridotrial glucoside
C7H7NO2	C00108	Anthranilate
C6H10N2O4	C16674	Formylisoglutamine
NaI	C14042	Sodium iodide
C15H24	C19708	5-Epiaristolochene
C13H18O5S	C18829	Ethofumesate
C20H23NO3	C10929	Benalaxyl
C10H19NO9S2	C08418	Glucoputranjivin
C30H46O2	C21084	Demethylphylloquinol
C7H13O9P	C17692	2-epi-5-epi-Valiolone 7-phosphate
C40H56O	C08591	beta-Cryptoxanthin
C5H9NO4	C00979	O-Acetyl-L-serine
C20H24NO4	C09581	Magnoflorine
C33H58N7O18P3S	C05262	(S)-3-Hydroxydodecanoyl-CoA
C15H10O3	C14137	6-Hydroxyflavone
H2S4O6	C02084	Tetrathionate
C7H6O6	C04553	3-Carboxy-2,5-dihydro-5-oxofuran-2-acetate
AsO3	C06697	Arsenite
C30H50O5	C16783	Meliantriol
C28H44O3	C22112	4alpha-Carboxy-5alpha-cholesta-8,24-dien-3beta-ol
C15H14O6	C03648	cis-3,4-Leucopelargonidin
C34H47NO12	C08655	Aconifine
C8H7BrO2	C03076	4-Bromophenylacetate
C8H13NS	C22795	Methiopropamine
C20H40O7P2	C17440	Tetrahydrogeranylgeranyl diphosphate
C10H16O	C11409	(+)-trans-Carveol
C11H10O5	C17479	Fraxidin
C11H19N5S	C10927	Cybutryne
C28H40N7O18P3S	C19684	2,3-Epoxy-2,3-dihydrobenzoyl-CoA
C40H58	C19759	7,9,9'-tricis-Neurosporene
C36H40N2O6	C05177	Berbamunine
C27H42O2	C21305	(25R)-26-Oxocholest-4-en-3-one
C15H15NO3	C21634	Norcraugsodine
C6H6O2	C01785	Benzenediol
C18H34O2	C08367	(11E)-Octadecenoic acid
C4H4N2O2	C18474	Maleic hydrazide
C20H27N3O3	C22788	MDMB-4EN-PINACA
C19H25N5O4	C07127	Terazosin
C6H6FN	C11014	4-Fluoroaniline
C8H12O7	C16597	(-)-threo-Iso(homo)2-citrate
C10H21NOS	C18755	Pebulate
C11H14ClN	C10970	Benalfocin
C6H8O7	C03921	2-Dehydro-3-deoxy-D-glucarate
C13H12N2O2	C21413	(1R)-1,4,5,10-Tetrahydrophenazine-1-carboxylate
C30H50O	C08628	Lupeol
C13H14N2	C15141	N-(Phenylmethyl)-N-methyl-2-pyridinamine
C22H20Cl2N2O3	C18555	Benzofenap
C43H66O14	C22191	Acetyldigitoxin
C7H8ClN	C19169	4-Chloro-ortho-toluidine
C12H18ClNO2S	C18499	Dimethenamid
C16H19BrN2	C06857	Brompheniramine
C21H31N5O2	C06861	Buspirone
C29H25NO12	C06781	7-Methoxypradimicinone II
C16H12N2O2	C20281	1-(4-Hydroxyphenylazo)-2-naphthol
C14H11Cl2NO4	C07637	Diloxanide furoate
C13H24N4O3S	C18776	Bupirimate
C24H34O9	C09738	T-2 Toxin
C27H30O13	C15581	Flavonol 3-O-beta-D-glucosyl-(1->2)-beta-D-glucoside
C9H11FN2O6	C16633	5-Fluorouridine
C21H28O4	C05490	11-Dehydrocorticosterone
C43H66O15	C22189	Acetyldigoxin
C10H12O4	C10726	Xanthoxylin
C11H18N4O2	C11079	Pirimicarb
C14H6N2O8	C00113	PQQ
C49H76O3	C12967	Tocoretinate
C20H18O11	C22608	Avicularin
C18H24O2	C15129	Estra-1,3,5(10)-triene-2,17beta-diol
C21H30O3	C15132	11alpha,12alpha-Epoxy-5beta-pregnane-3,20-dione
C38H70O4	C17566	Coixenolide
C7H14N2O3	C00437	N-Acetylornithine
C13H19NO3	C09445	Gigantine
C19H22O6	C01699	Gibberellin A3
C19H24O6S	C08358	2-Methoxyestrone 3-sulfate
C24H38O4	C15375	Apocholic acid
C22H29FO5	C15643	Dexamethasone
C5H6O4	C02132	Acetylpyruvate
C17H14O3	C14474	Benzarone
C15H22O3	C21922	6alpha-Hydroxygermacra-1(10),4,11(13)-trien-12-oate
C19H26O2	C15293	17beta-Hydroxyandrosta-4,9(11)-dien-3-one
C6H8O6	C03387	D-Glucurono-6,2-lactone
C24H42O21	C04861	1,3-alpha-D-Mannosyl-1,2-alpha-D-mannosyl-1,2-alpha-D-mannosyl-D-mannose
C6H14N2O3	C01028	N6-Hydroxy-L-lysine
C24H21N5	C19529	Sudan Red 7B
C15H14O7	C22566	2-Hydroxy-1-(2,4,6-trihydroxyphenyl)-3-(3,4-dihydroxyphenyl)propan-1-one
C6H7BO2	C16200	Phenylboronic acid
C35H52O9	C11972	Avermectin A2a aglycone
C30H50O2	C21842	11-Hydroxycucurbitadienol
C10H16N2O4	C13733	(S)-ATPA
C16H8N2O4	C19408	1,3-Dinitropyrene
C5H8O2	C08279	Tiglic acid
C18H10	C19173	Cyclopenta[cd]pyrene
C18H19Cl2N3O2	C14626	2'-Carboxy-4-[bis(2-chloroethyl)amino]-2-methylazobenzene
Sb2O3	C19192	Antimony trioxide
C12H5Cl5	C14366	2,3,4,5,6-Pentachlorobiphenyl
C12H22O11	C01725	Levanbiose
C17H26ClNO3S	C18609	Clethodim
C9H11ClN2O2	C18794	Monolinuron
C25H39NO3	C12159	Myxalamid B
C38H40N4O2	C09100	Caracurine V
C16H16O4	C10540	(+)-Vestitol
C17H24O11	C09779	Gardenoside
C20H34O	C20681	(E,E)-Geranyllinalool
C7H8O	C00556	Benzyl alcohol
C10H13N	C09910	Actinidine
C20H42N6O5	C22004	N8,N'8-Citryl-bis(spermidine)
C14H19N3S	C11114	Methapyrilene
C41H68O13	C16784	HMT-toxin
C25H42N7O18P3S	C03561	(R)-3-Hydroxybutanoyl-CoA
Co	C00175	Cobalt ion
C7H7ClO	C14331	4-Chloro-m-cresol
C18H31NO4	C13958	12-Nitrolinoleic acid
C12H17N3O4S	C06665	Imipenem
C26H30O9	C08779	Rutaevin
C14H25N3O6S	C05556	delta-(L-2-Aminoadipyl)-L-cysteinyl-D-valine
C40H68O7P2	C03427	Prephytoene diphosphate
C32H44N7O19P3S	C09818	E-Phenylitaconyl-CoA
C35H46O	C19892	4'-Apo-beta,psi-caroten-4'-al
C6H6N4O3	C16355	7-Methyluric acid
C7H9NO3	C19830	(5S,6S)-6-Amino-5-hydroxycyclohexa-1,3-diene-1-carboxylate
C4H9NO5S	C16511	L-Homocysteic acid
C21H28O2	C14646	Pregna-4,11-diene-3,20-dione
C12H27O4P	C14439	Tributyl phosphate
C42H32O9	C10252	Copalliferol B
C15H22N2O14P2	C21353	dTDP-4-oxo-2-deoxy-beta-L-xylose
C15H12	C19457	1-Methylphenanthrene
C22H26O5	C09147	Calanolide A
C8H12O2	C19311	4-Vinylcyclohexene diepoxide
C7H12N2O4	C20918	Tabtoxinine-beta-lactam
C15H12O6	C01378	Fustin
C2H7O3P	C18401	Fosetyl
C20H34O2	C16522	Icosatrienoic acid
C10H9Cl2NO	C19049	Cypromid
C13H12N4	C16038	2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine
C15H19BrO2	C17135	Filiforminol
C21H27N3O2	C07199	Methysergide
C18H28O4	C10373	5-O-Methylembelin
C28H54O8	C04103	13-beta-D-Glucosyloxydocosanoate
C61H94O7	C15955	Thermocryptoxanthin-15
C15H18O8	C05158	trans-beta-D-Glucosyl-2-hydroxycinnamate
C24H26O6	C10071	1-Isomangostin
C5H7Cl2NO2S	C20317	S-(1,2-Dichlorovinyl)-L-cysteine
C14H17N5O7S2	C10952	Rimsulfuron
C36H63N12O5	C20096	Pseudoargiopinin I
C12H7Cl3	C14358	2,3',5-Trichlorobiphenyl
C12H6Cl4	C14364	2,4,4',6-Tetrachlorobiphenyl
C6H8O2	C06105	Cyclohexane-1,2-dione
C35H39O19	C11245	Glucuronosyletoposide
C20H29O7S	C09109	Hymatoxin A
C6H8N2	C14402	1,2-Diaminobenzene
C18H22N2	C06943	Desipramine
C6H12O2	C12293	Isoamyl formate
C30H32O9	C17819	Gomisin G
C9H6O3	C09315	Umbelliferone
C6H9N3O3	C22429	6-Diazo-5-oxo-L-norleucine
C20H22N2O4	C17874	Uncaric acid A
C46H72N2O15	C21580	12ADT-Asp
C40H56O2	C08601	Lutein
C6H8O7	C04575	(4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate
C14H20N6O5Se	C05692	Se-Adenosyl-L-selenohomocysteine
C6H6N2O3	C19323	4-Amino-2-nitrophenol
C23H22O7	C10532	Sumatrol
C40H54O3	C19921	Diadinoxanthin
C5H10O4	C01801	Deoxyribose
C35H44N4O16	C01001	Formylmethanofuran
C18H26O5	C14753	beta-Zearalanol
C5H7NO4	C05572	4-Oxoglutaramate
C11H11NO	C18487	Pyroquilon
C15H12O6	C09277	Micromelin
C15H25N3O16P2	C02467	UDP-galactosamine
C12H18N2O	C16561	Monoethylglycinexylidide
C10H9NOS	C11048	Brassicanal A
C6H11NO	C06593	epsilon-Caprolactam
C19H24N2O3S	C13676	LY395153
C20H31NO6	C10408	Symlandine
C18H22O11S	C09795	Paederoside
C20H37N3O13	C01925	Hygromycin B
C15H22N2O	C10764	5,6-Dehydrolupanine
C27H39NO2	C10829	Veratramine
C9H9Br2NO3	C17080	3,5-Dibromo-tyrosine
C19H31NO2	C15281	17beta-Nitro-5alpha-androstane
C26H44N7O18P3S	C04405	(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA
C18H25NO6	C15612	Senecionine N-oxide
C4H6O5	C21612	3-Dehydro-L-erythronate
C25H39NO6	C08671	Condelphine
C17H20O5S	C18363	Firocoxib
C37H57NO14	C15822	CE-108
C6H9NO6	C08294	O-Oxalylhomoserine
C7H8O5	C18318	cis,cis-2,4-Dihydroxy-5-methyl-6-oxo-2,4-hexadienoate
C17H22O	C17716	Dehydrofalcarinol
C16H12O5	C17039	Obtusifolin
C22H22O9	C10509	Ononin
C23H33N2O	C07055	Isopropamide
C30H50O	C20191	alpha-seco-Amyrin
C35H56O14	C15678	Chalcomycin
C28H48O	C01789	Campesterol
C49H58FeN4O7	C22329	Hydroxyheme I
C13H20O3	C11512	Methyl jasmonate
NH4Cl	C12538	Ammonium chloride
C15H20O4	C09708	Phomenone
C15H17NO4	C10662	Dubinidine
C16H21NO3	C10862	Norhyoscyamine
C27H30O15	C21854	Kaempferol 3-O-rhamnoside-7-O-glucoside
C32H40O19	C17465	Parishin B
C7H16N4O2	C03884	N(omega)-Methyl-L-arginine
C21H22O5	C10574	Futoquinol
C10H6O2	C02617	1,4-Naphthoquinone
C15H24	C20486	7-Epizingiberene
C17H14O8	C17788	Eupatolitin
C20H24O6	C10646	Lariciresinol
C22H25NO6	C22080	(7R)-7-Hydroxyluteothin
C15H12O4	C22556	(R)-Dihydrodaidzein
C17H34N4O10	C17584	Xylostasin
C34H54N7O19P3S	C23003	3-[(3aS,4S,5R,7aS)-5-Hydroxy-7a-methyl-1-oxooctahydro-1H-inden-4-yl]propanoyl-CoA
C12H16O3	C10390	Primin
C15H24	C21679	(-)-alpha-Amorphene
C15H22O5	C15971	Dihydrophaseic acid
C18H28O2	C16300	Stearidonic acid
C7H15O10P	C05382	Sedoheptulose 7-phosphate
C6H13NO2S	C11227	Ethionine
C8H13N2O3PS	C19036	Thionazin
C15H22N2O	C07528	Mepivacaine
C31H52N7O18P3S	C05265	3-Oxodecanoyl-CoA
C16H14	C19407	1,4-Dimethylphenanthrene
C15H12O3	C14221	6-Hydroxyflavanone
C19H20O5	C09272	Libanorin
C37H44ClNO5	C20598	Penitrem F
C18H20N2	C09036	(-)-Apparicine
C19H22O6	C09547	Saupirin
C9H15Br6O4P	C19182	Tris(2,3-dibromopropyl) phosphate
C21H21N	C08071	Naftifine
C28H50O2	C15798	6-Deoxocathasterone
C13H25NO9S3	C08401	Glucoberteroin
C45H61CoN6O12	C06504	Cob(II)yrinate a,c diamide
C16H12O6	C16228	(-)-Sophorol
C10H15N4O14P3	C00081	ITP
C8H11Cl3O7	C14869	Trichloroethanol glucuronide
C9H13N	C07884	Dextroamphetamine
C11H17NO	C17903	(+)-N-Methylpseudoephedrine
C14H12O3	C09317	Xanthyletin
C6H10FeO6	C17382	Ferrous lactate
C27H46O2	C15610	Cholest-5-ene-3beta,26-diol
C11H12O3	C10435	Carpacin
C24H22O13	C16192	Malonylgenistin
C21H22O7	C09307	Pteryxin
C24H38O6	C21130	Lovastatin acid
C30H26O12	C17639	Procyanidin B2
C12H16O2	C22087	(2E,5S,6E,8E,10E)-5-Hydroxydodeca-2,6,8,10-tetraenal
C30H48O2	C17422	Soyasapogenol C
C23H21NO	C22764	1-Butyl-3-(1-naphthoyl)indole
C5H14NO4P	C22271	[(1R)-1-Hydroxy-2-(trimethylamino)ethyl]phosphonate
C20H19NO5	C12242	Chelidonine
C12H20O3	C16309	Traumatin
C21H20O6	C10551	Morelensin
C23H28N2O4	C22933	Stemmadenine acetate
C17H32O3	C13946	2-Methoxy-6Z-hexadecenoic acid
C23H30O4	C18488	Spiromesifen
C7H15Cl2N2O3P	C16556	Aldoifosfamide
C23H35N3O5	C11298	N-Formyl-norleucyl-leucyl-phenylalanyl-methylester
C14H14O6	C21322	3-Hydroxy-6,7,8-trimethoxy-2-naphthoate
C21H27BrO3	C14647	Braxoron
C25H18N4O2	C21147	Asperlicin C
C30H56N10O10S2	C16563	Bis(glutathionyl)spermine
C15H24	C09723	beta-Selinene
C21H24N2O3	C22926	Diaboline
C18H13Cl4N3O	C08074	Oxiconazole
C27H21N3O10	C12479	Coumermic acid
C57H86O7	C15952	Thermocryptoxanthin-11
C48H76O19	C17543	Chikusetsusaponin V
C24H31N7O6	C07032	N-Acetylpuromycin
C10H6N2O	C22015	Indole-3-carbonyl nitrile
C12H2Cl6O2	C18100	1,2,3,4,7,8-Hexachlorodibenzodioxin
C6H8N2O	C05827	Methylimidazole acetaldehyde
C16H8N2O4	C14423	1,8-Dinitropyrene
C18H23NO4	C10692	Haplophyllidine
C19H18N8O7	C19480	N-Nitrosofolic acid
C39H65NO11	C19957	Fasciculol E
C12H5Cl5O	C14374	4-Hydroxy-2,2',3',4',6'-pentachlorobiphenyl
C14H17NO10	C08342	Triglochinin
C15H20N4O8S	C06568	O-Carbamoyl-deacetylcephalosporin C
C15H24	C16269	(+)-epi-Isozizaene
C15H24	C19749	(E)-alpha-Bisabolene
C11H10O4	C22570	5-(4-Hydroxyphenyl)-3-oxovalero-delta-lactone
C44H52N8O10	C11617	Pristinamycin IC
C12H10O3	C18750	2-Napthyloxyacetic acid
C15H24N2O2	C02621	13-Hydroxylupanine
C50H84O7P2	C04509	di-trans,poly-cis-Decaprenyl diphosphate
C28H41N3O2	C05150	Teleocidin B-1
C6H10O3S	C17211	2-Oxo-5-methylthiopentanoic acid
C6H10N4O	C22239	4a-Hydroxy-5,6,7,8-tetrahydropteridine
C19H16O4	C20129	(S)-Warfarin
C7H15O10P	C19880	D-glycero-alpha-D-manno-Heptose 1-phosphate
C10H9NO5	C05645	4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoate
C10H13N3O2S	C16627	Albendazole-2-aminosulfone
C30H52O	C17123	epi-Friedelanol
C7H10N4O3	C18498	Cymoxanil
C24H30N8O9	C09332	THF-L-glutamate
C7H6O2	C00539	Aromatic acid
C25H30N2O5	C07398	Quinapril
C5H10NO7P	C03734	alpha-D-Glutamyl phosphate
C10H15N3O8	C08430	Convicine
C36H62O9	C21783	Mogroside IE
C37H46N8O6S2	C15735	Patellamide C
C20H33N5O16P2	C22247	UDP-2-acetamido-4-(D-alanylamino)-2,4,6-trideoxy-alpha-D-glucopyranose
C5H11O8P	C03736	alpha-D-Ribose 5-phosphate
C15H12O3	C10258	Flavidin
C18H23N6O8P	C20562	N-[(7,8-Dihydropterin-6-yl)methyl]-4-(beta-D-ribofuranosyl)aniline 5'-phosphate
C15H16O11	C03062	2-O-Caffeoylglucarate
C27H30O14	C16802	Glucofrangulin A
C15H18O6	C09570	Tutin
C42H70O14	C08985	Thalicoside A
C14H18ClN3O2	C11127	Triadimenol
C20H32F2O5	C13707	RU-0211
C26H43NO5	C05464	Glycodeoxycholate
C23H37NO5	C08701	Norerythrostachaldine
C3H2O	C05985	2-Propynal
C6H8O5	C00322	2-Oxoadipate
C17H16O5	C10461	4-Hydroxyhomopterocarpin
C19H32O5	C20852	3alpha-Hydroxy-3,5-dihydromonacolin L acid
C4H9NO	C03219	(E)-2-Methylpropanal oxime
C8H8O6	C06318	(3S,4R)-3,4-Dihydroxycyclohexa-1,5-diene-1,4-dicarboxylate
C21H24N2O3	C11683	19-epi-Ajmalicine
C8H6O5	C06680	4-Hydroxyphthalate
C29H48O	C08821	Isofucosterol
C30H28O12	C17773	Gambiriin A2
C16H27N3O14P2	C21363	dTDP-madurosamine
C15H22O3	C09689	Ipomeamarone
C6H14O2	C19355	2-Butoxyethanol
C16H23N5O17P2	C00976	GDP-D-mannuronate
C11H12N4O7	C03280	Inosine-5'-carboxylate
C23H38O2	C10802	5-(Heptadec-12-enyl)resorcinol
C21H30O2	C14661	3-Methoxy-19-nor-17alpha-pregna-1,3,5(10)-trien-17beta-ol
C32H45N3O4S	C07257	Nelfinavir
C3H3N3O2	C14531	Azomycin
C14H8N2O6	C05640	Cinnavalininate
C12H20O	C08375	(3Z,6Z,9Z)-3,6,9-Dodecatrien-1-ol
C34H38N4O5	C09999	Aralionine A
C23H34O3	C15115	11beta-Hydroxy-6alpha,11-dimethylpregn-4-ene-3,20-dione
C20H32O2	C21831	ent-2alpha,3alpha-Dihydroxyisokaurene
C25H31FO8	C08184	Triamcinolone diacetate
C16H19NO3	C06531	alpha-Erythroidine
C21H21O11	C08604	Cyanidin 3-O-glucoside
C17H12O7	C16756	Aflatoxin M1
C45H38O18	C17894	Arecatannin A1
C6H11NO4	C01046	N-Methyl-L-glutamate
C13H10O	C08399	Carlina oxide
C21H36NO	C07861	Tridihexethyl
C15H27O17P	C19793	2-O-[2-O-(alpha-D-Mannopyranosyl)-alpha-D-glucopyranosyl]-3-phospho-D-glycerate
C20H34O2	C14882	2alpha-Methyl-5alpha-androstane-3alpha,17beta-diol
C15H17Cl2N3O2	C11121	Propiconazole
C8H10N2S	C07665	Ethionamide
C17H14O6	C10407	Ventinone A
C19H22O6	C11869	Gibberellin A34-catabolite
C15H32N4O5	C17709	Fortimicin B
C15H12O8	C18348	2,2',3-Trihydroxy-3'-methoxy-5,5'-dicarboxybiphenyl
C3H5N5O2	C13738	5-Tetrazolyl-glycine
C34H65N3O5S	C16841	Squalamine
C16H30O4	C19615	Hexadecanedioate
C9H11N2O8P	C22509	3',5'-Cyclic UMP
C6H9NO5	C01042	N-Acetyl-L-aspartate
C14H15ClN2	C14938	N-[(4-Chlorophenyl)methyl]-N-ethyl-2-pyridinamine
C33H48O8	C11953	6,8a-Seco-6,8a-deoxy-5-oxoavermectin ''2b'' aglycone
C12H20O2	C08486	Ethyl (E,Z)-decadienoate
C2H6S3	C08372	Dimethyl trisulfide
C10H20O7P2	C02569	Neryl diphosphate
C22H18O7	C10633	Justicidin A
C5H10N2S2	C18457	Dazomet
C10H7NO3	C14800	1-Nitronaphthalene-5,6-oxide
C16H26N2O13P2S	C21349	dTDP-4-deoxy-4-thio-alpha-D-digitoxose
C25H36O4	C15280	16alpha,17-Isopropylidenedioxy-6alpha-methylprogesterone
C16H13ClF3NO4	C11031	Haloxyfop methyl
C20H32O4	C14820	11(R)-HPETE
C28H38O6	C08841	Withaferin A
C39H42N6O18	C12219	Corynebactin
C8H2Cl4N2	C18936	Chlorquinox
C29H48O	C05442	Stigmasterol
C18H31N3O14P2	C19948	dTDP-3-dimethylamino-3,6-dideoxy-alpha-D-galactopyranose
C15H22O3	C13453	Xanthoxin
C4H6O2	C19201	beta-Butyrolactone
C7H9N	C14403	ortho-Toluidine
C16H12O6	C10520	Pratensein
C27H46O4	C22448	16alpha,22,26-Trihydroxycholesterol
C8H11NO	C16570	4-Hydroxy-2,6-dimethylaniline
C17H16O7	C00495	Sulochrin
C4H5N3O	C00380	Cytosine
C6H12O4	C02104	(S)-Mevalonate
C20H30O2	C09118	Isopimaric acid
C13H12N2O2	C21411	(1R,10aS)-1,4,10,10a-Tetrahydrophenazine-1-carboxylate
C22H36O2	C15373	5alpha-Androstan-17beta-ol propionate
C21H36O	C00892	Pregnan-21-ol
C8H10N4O4	C16365	5-Acetylamino-6-formylamino-3-methyluracil
C10H16N6O9P2	C22442	dZDP
C8H11NO	C00483	Tyramine
C3H4Cl2	C06610	cis-1,3-Dichloropropene
C10H15NO3	C08511	Tenuazonic acid
C16H14O5	C12434	(S)-DNPA
C24H40O5	C17644	Ursocholate
C16H28O2	C16795	Hydnocarpic acid
C15H20O3	C09556	Tamaulipin A
PbHAsO4	C18648	Lead arsenate
C30H44O7	C08802	Cucurbitacin L
C16H27NO11	C08333	Linustatin
C27H32O13	C16800	Cascaroside D
C15H13NO3	C15120	alpha-(p-Methoxyphenyl)-4-pyridineacrylic acid
C27H44O7	C02633	20-Hydroxyecdysone
C21H26O3	C01349	Docebenone
C10H6O2	C14783	1,2-Naphthoquinone
C26H34FNO5	C07966	Cerivastatin
C16H16O3	C10272	Orchinol
C16H23NO2	C14172	Hexylcaine
C16H16O5	C16187	7,2'-Dihydroxy-4'-methoxy-isoflavanol
C20H27FO3	C15065	9-Fluoro-11beta-hydroxy-A-norpregn-3(5)-ene-2,20-dione
C9H13NO2	C05587	3-Methoxytyramine
C20H32O3	C15138	17beta-Methoxyandrost-5-ene-3beta,16beta-diol
C4H9NO2	C00334	4-Aminobutanoate
C7H6N2O3	C12114	4-Hydroxy-3-nitrosobenzamide
C15H22O2	C22628	(3S)-3-[2-Methyl-3-(3-methylbut-2-en-1-yl)oxiran-2-yl]-4-methylidenecyclohexan-1-one
C21H24N2	C21840	12-epi-Fischerindole U
C28H44O2	C21958	(10Z,13Z,16Z,19Z,22Z,25Z)-Octacosahexaenoic acid
C4H4O4	C00122	Fumarate
C29H46N2O3S	C15622	GW 7647
C37H50N2O	C11903	Methanophenazine
C39H49NO16	C18633	Nogalamycin
C6H12Br2O4	C13522	Mitobronitol
C19H23NO4	C17899	Isosinomenine
C27H48O3	C05444	3alpha,7alpha,26-Trihydroxy-5beta-cholestane
C28H44O	C15816	3-Keto-4-methylzymosterol
C17H23NO3	C10859	Knightinol
C12H10N2O	C15042	4-(2-Pyrazinylethenyl)phenol
C24H34O6	C15275	21-Acetoxy-11beta,17-dihydroxy-6alpha-methylpregn-4-ene-3,20-dione
C21H30ClNO8	C10286	Doronine
C11H6O4	C22039	2-Carboxy-1,4-naphthoquinone
C16H34O	C00823	1-Hexadecanol
C15H18N4O4S	C11268	Biapenem
C23H29FN2O	C22765	4-Fluorobutyrfentanyl
C10H14O3	C02952	5-Oxo-1,2-campholide
C22H44O3	C19623	22-Hydroxydocosanoate
C16H9ClF3NO7	C18732	Fluoroglycofen
C15H12ClNO2	C18364	Carprofen
C16H17NO3	C21406	(4aR,10bS)-Noroxomaritidine
C31H48O2S2	C07373	Probucol
C15H24	C09750	Zingiberene
C26H28O12	C04193	Flavonol 3-O-D-xylosylgalactoside
C50H70O14	C16857	Brevetoxin B
C16H20N2O6S	C16517	Indolylmethyl-desulfoglucosinolate
C8H15N5S	C14457	Simetryn
C55H74N4O6Zn	C11851	Zn-Bacteriochlorophyll a
C18H28N2O4	C06803	Acebutolol
C11H11N3O4	C22980	4-Nitro-L-tryptophan
C15H20O3	C09687	Illudin M
NH4SO3NH2	C18773	Ammonium sulfamate
C6H12O6	C08356	alpha-L-Sorbopyranose
C10H13NO5	C00826	L-Arogenate
C19H22N2	C22686	4-Dimethylamino-2,2-diphenylvaleronitrile
C16H12O5	C10046	Genkwanin
C15H21N5O7S	C22222	7-epi-Cylindrospermopsin
C15H16O6	C09529	Picrotoxinin
C20H22O9	C10835	Trichocarpin
C17H18N2O6	C08557	Miraxanthin-V
C13H9F3N2O2	C13698	Niflumic acid
C16H32O4	C08285	10,16-Dihydroxyhexadecanoic acid
C20H22O7	C09402	Elephantin
C20H32O3	C14961	3beta-Hydroxy-16beta-(hydroxymethyl)-5alpha-androstan-17-one
C10H15N5O3	C07417	Penciclovir
C27H34O12	C10560	Eucommin A
C32H44O11	C08873	Lanceotoxin B
C26H32O11	C17529	(-)-Pinoresinol glucoside
C12H7ClO2	C15237	8-Hydroxy-2-chlorodibenzofuran
C15H8O5	C10205	Coumestrol
C25H28N4O	C02202	Z-Phe-Phe-CHN2
C10H10Cl2O3	C14404	2,4-DB
C34H32ClFeN4O4	C06767	Hemine
C16H22N2O14P2	C17139	dTDP-3,4-dioxo-2,6-dideoxy-L-glucose
C30H50O	C08624	Euphol
C17H27N3O23P2S2	C04589	UDP-N-acetyl-D-galactosamine 4,6-bissulfate
C21H34O3	C14609	3alpha,17alpha-Dihydroxy-5beta-pregnan-20-one
C47H70O15	C16871	Pectenotoxin 1
C19H26O3	C05295	19-Oxotestosterone
C19H28O3	C15306	11alpha,17beta-Dihydroxyandrost-4-en-3-one
C5H8O4	C03589	4-Hydroxy-2-oxopentanoate
C12H14N2O2	C07371	Primidone
C21H25ClN2O3	C07778	Cetirizine
C10H15NO3	C21521	Deglymidodrine
C29H48N7O18P3S	C04316	(1-Hydroxycyclohexan-1-yl)acetyl-CoA
C15H26O3	C18538	Prohydrojasmon
C22H24O8	C10544	1-Acetoxypinoresinol
C17H25NO2	C09886	Magellanine
C6H12O5	C02431	L-Rhamnofuranose
C18H24NO5	C10745	Veprisinium
C13H9NO3	C10924	9-Hydroxy-2-nitrofluorene
C8H15NO6	C03136	N-Acetyl-D-hexosamine
C16H14N2O3S	C21552	Valdecoxib
C6H10Hg2I2O2	C15426	2,5-Bis[(iodomercuri)methyl]-p-dioxane
C21H30O3	C15154	4beta,5beta-Epoxypregnane-3,20-dione
C10H17N7O11S2	C20020	Gonyautoxin 8
C19H17NO4	C10739	Rutacridone epoxide
C19H24O3	C15406	5alpha-Androst-1-ene-3,11,17-trione
C40H47NO13	C16524	3'-N-Debenzoyltaxol
C6H12O4	C21055	Paratose
C29H48O	C08836	Poriferasterol
C11H8	C17796	Norcapillene
C20H30O	C00473	Retinol
C56H106O13	C19190	Trehalose-6,6'-dibehenate
C8H21N3	C06366	sym-Homospermidine
C10H7NO3	C18621	3-Hydroxyquinaldic acid
C26H42N7O18P3S	C03344	2-Methylacetoacetyl-CoA
C20H27N10O16P3	C06197	P1,P3-Bis(5'-adenosyl) triphosphate
C3H6O2S	C03173	S-Methylthioglycolate
C32H57N5O9	C01700	Globomycin
C11H20O2	C08571	gamma-Undecalactone
C24H40O5	C17667	Avicholate
C2H6N2O2	C02390	Methylazoxymethanol
C20H25N5O7S	C21620	S-[(E)-N-Hydroxy(indol-3-yl)acetimidoyl]-L-glutathione
C22H14	C19389	Dibenz[a,j]anthracene
C8H5ClN2OS2	C18945	Thicyofen
C13H26O2	C17076	Tridecanoic acid
C10H7NO2	C06325	2-Quinolinecarboxylic acid
C14H20N2O	C10747	Albine
